1600, 00
1595, 00
1590, 00
1585, 00
1580, 00
1575, 00
1570, 00
1565, 00
1560, 00
1555, 00
1550, 00
1545, 00
1540, 00
1535, 00
1530, 00
1525, 00
1520, 00
1515, 00
1510, 00
1505, 00
1500, 00
1495, 00
1490, 00
1485, 00
1480, 00
1475, 00
1470, 00
1465, 00
1460, 00
1455, 00
1450, 00
1445, 00
1440, 00
1435, 00
1430, 00
1425, 02
1420, 13
1415, 25
1410, 63
1405, 63
1400, 63
1395, 45
1390, 10
1385, 03
1380, 01
1375, 00
1370, 01
1365, 00
1360, 00
1355, 00
1350, 00
1345, 00
1340, 00
1335, 00
1330, 00
1325, 00
1320, 00
1315, 00
1310, 00
1305, 00
1300, 00
1295, 00
1290, 00
1285, 00
1280, 00
1275, 00
1270, 00
1265, 00
1260, 00
1255, 00
1250, 00
1245, 00
1240, 00
1235, 00
1230, 00
1225, 00
1220, 00
1215, 00
1210, 00
1205, 00
1200, 00
1195, 00
1190, 00
1185, 00
1180, 00
1175, 00
1170, 00
1165, 00
1160, 00
1155, 00
